game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating
17158,1,79,Resign,1,8+0,arielomorov,1603,zapala,1546
17159,0,33,Resign,0,15+0,zapala,1546,eightx8,1700
17160,0,100,Mate,0,8+0,olegsam94,1500,zapala,1546
17161,0,36,Resign,0,14+8,zapala,1546,cescos,1500
17162,0,15,Resign,1,15+8,evg_o,1500,zapala,1546
17163,0,57,Mate,1,10+0,zapala,1546,ambulance,1642
17164,0,120,Resign,0,5+8,zapala,1546,arielatom,1533
17165,1,59,Resign,0,5+8,pascalettoni,1604,zapala,1533
17166,1,41,Mate,1,10+0,zapala,1523,fognightmare,1508
17167,1,118,Resign,0,10+8,eichelober,1571,zapala,1510
17168,1,17,Resign,1,5+5,newbieboss,1683,zapala,1516
17169,1,44,Resign,0,5+5,vinhasale,1649,zapala,1501
17170,1,30,Resign,0,10+0,zapala,1509,rustysnake1,1617
17171,1,114,Resign,0,10+0,zapala,1518,ottox8,1560
17172,1,61,Resign,1,5+8,josevilar,1704,zapala,1523
17173,1,133,Draw,0.5,8+0,zapala,1520,pirataazul,1637
17174,1,109,Resign,1,15+0,spithz,1624,zapala,1528
17175,1,65,Mate,1,20+0,zapala,1513,charles1259,1656
17176,1,143,Mate,1,8+0,pedone_jhonny,1603,zapala,1521
17177,1,127,Resign,1,10+0,zapala,1509,zenhunter,1585
17178,1,79,Resign,1,10+0,pretoriano112,1618,zapala,1516
17179,1,32,Resign,0,7+8,zapala,1522,v_clava38,1702
17180,1,129,Resign,1,8+0,elasdelghreb,1555,zapala,1532
17181,1,58,Resign,1,6+3,foudescheques,1651,zapala,1539
17182,1,20,Resign,0,3+8,zapala,1545,yenyen,1714
17183,1,13,Resign,1,5+5,susuqui,1567,zapala,1555
17184,1,28,Resign,0,15+5,zapala,1565,ledaua,1563
17185,1,77,Resign,0,12+0,zapala,1574,tontorron,1632
17186,1,36,Resign,0,15+0,zapala,1582,arashad,1663
17187,1,69,Mate,1,15+0,antar1,1650,zapala,1590
17188,1,47,Resign,1,15+2,marooned95,1438,fazouane,1436
17189,1,42,Resign,0,20+0,randomalbumtitle,1486,fazouane,1420
17190,1,109,Draw,0.5,20+15,fazouane,1418,foxfran,1472
17191,1,71,Resign,1,20+0,fazouane,1390,gianflisi,1470
17192,1,83,Mate,1,30+0,kingkilleretx,1428,fazouane,1403
17193,1,109,Mate,1,9+2,fazouane,1384,nasserhsn,1498
17194,1,75,Out of Time,1,10+0,kinn,1598,fazouane,1391
17195,1,74,Mate,0,10+0,fazouane,1394,nitxcool,1764
17196,1,104,Out of Time,0,10+0,fazouane,1396,power_pcp,1889
17197,1,85,Mate,1,10+0,kingcfun,1738,fazouane,1399
17198,1,53,Mate,1,10+0,dardelu,1749,fazouane,1403
17199,1,82,Mate,0,10+0,rom4ik67,1396,fazouane,1389
17200,1,74,Mate,0,8+8,bobbky,1380,fazouane,1375
17201,1,83,Mate,1,8+8,fazouane,1360,bobbky,1395
17202,1,125,Mate,1,10+5,fazouane,1345,kmoz,1345
17203,1,135,Mate,1,25+0,elyhane,1473,fazouane,1352
17204,1,72,Mate,0,20+5,fazouane,1365,lio83390,1442
17205,1,61,Mate,1,30+0,adelko,1474,fazouane,1376
17206,1,16,Resign,0,30+0,fazouane,1389,adelko,1465
17207,1,34,Mate,0,25+25,pcaptains9__4,1375,fazouane,1372
17208,1,87,Draw,0.5,25+25,fazouane,1372,pcaptains9__4,1375
17209,1,37,Resign,1,30+0,kostya_p,1430,fazouane,1388
17210,1,47,Resign,0,30+10,lucaschaakt,1516,fazouane,1362
17211,1,47,Resign,1,25+0,chessyannich,1699,fazouane,1378
17212,1,27,Resign,1,20+10,nikolai008,1448,fazouane,1394
17213,1,34,Resign,0,30+15,fazouane,1413,anandanpaldurai,1431
17214,1,62,Out of Time,0,15+0,fazouane,1432,zztopillo,1477
17215,1,26,Resign,1,15+0,zztopillo,1466,fazouane,1453
17216,1,59,Resign,0,20+0,fazouane,1472,chegovny,1550
17217,1,61,Resign,0,15+5,ben2018,1413,fazouane,1449
17218,1,81,Mate,1,15+1,fazouane,1429,shagrath777,1500
17219,1,61,Out of Time,1,20+0,cimi,1484,fazouane,1454
17220,1,18,Mate,0,15+0,bird88,1495,fazouane,1419
17221,1,57,Mate,1,20+0,fazouane,1391,gus30cali,1360
17222,1,118,Mate,0,25+0,victor010389,1431,fazouane,1350
17223,1,12,Resign,0,25+8,capadoc,1416,fazouane,1302
17224,1,39,Resign,0,30+0,vanesa-21,1495,fazouane,1240
17225,1,62,Resign,0,15+3,fazouane,1276,mojo-jojo,1322
17226,1,20,Resign,0,20+0,gidr,1298,fazouane,1218
17227,1,67,Resign,1,20+4,lozfrank,1351,fazouane,1258
17228,1,72,Out of Time,0,10+0,fazouane,1323,curtisptrsn,1293
17229,1,58,Resign,1,10+0,s-mohamed,1628,fazouane,1348
17230,1,6,Resign,0,10+10,fazouane,1357,dimitris76,1871
17231,1,60,Resign,0,30+0,fazouane,1385,stefan_he,1683
17232,1,59,Mate,1,30+0,michael1212,1558,fazouane,1457
17233,1,54,Resign,0,30+0,rey-santos,1462,fazouane,1249
17234,1,53,Resign,1,10+0,nork,2035,marcelods,1757
17235,1,56,Mate,0,10+0,nork,2053,artesano08,1840
17236,1,36,Mate,0,10+0,serggas,1468,nork,2052
17237,1,63,Resign,1,10+0,nork,2043,duke01,1964
17238,1,49,Mate,1,10+2,waliays,1994,nork,2057
17239,1,36,Mate,0,10+0,cr2015,1684,nexovec,1717
17240,1,83,Out of Time,1,10+0,nexovec,1703,ralex2010,1783
17241,1,58,Mate,0,10+0,sebplaul,1807,nexovec,1687
17242,1,35,Resign,1,10+0,alexcl,1953,nexovec,1691
17243,1,25,Resign,1,10+0,nexovec,1679,preductor,1698
17244,1,70,Resign,0,10+0,duck79,1398,nexovec,1661
17245,1,45,Mate,1,10+0,ferassaeedd,1873,nexovec,1667
17246,1,35,Resign,1,10+0,nexovec,1664,krm06,1315
17247,1,99,Resign,1,10+0,nexovec,1646,jox52,1833
17248,1,65,Resign,1,10+0,edwhythough,1518,denisgodunov,1582
17249,1,75,Mate,1,10+0,denisgodunov,1575,ariankiamahdi,1420
17250,1,65,Mate,1,10+0,denisgodunov,1563,aldaarqt,1615
17251,1,135,Mate,1,10+5,denisgodunov,1551,ydanako,1585
17252,0,57,Mate,1,10+5,denisgodunov,1551,ydanako,1585
17253,1,61,Mate,1,10+2,denisgodunov,1552,suntzuxxv,1538
17254,1,63,Mate,1,10+2,suntzuxxv,1526,denisgodunov,1564
17255,1,88,Resign,0,10+2,denisgodunov,1569,colinconnor814,1747
17256,1,66,Resign,0,10+2,denisgodunov,1577,edilsonpery,1695
17257,1,37,Resign,0,10+2,zpytasz,1603,denisgodunov,1565
17258,1,62,Mate,0,10+0,valera1989,1323,denisgodunov,1560
17259,1,110,Resign,0,10+2,rickylorduk,1724,denisgodunov,1544
17260,1,35,Resign,1,10+2,calebl,1532,denisgodunov,1556
17261,1,97,Mate,1,10+2,denisgodunov,1545,calebl,1543
17262,1,96,Resign,0,10+2,denisgodunov,1552,jcotton648,1705
17263,1,57,Mate,1,10+0,alextezin,1513,denisgodunov,1575
17264,1,45,Mate,1,10+0,denisgodunov,1566,ferjara,1499
17265,1,49,Resign,1,10+2,denisgodunov,1555,louisferdinand,1566
17266,1,23,Resign,1,10+2,louisferdinand,1555,denisgodunov,1566
17267,1,72,Out of Time,0,10+2,denisgodunov,1567,rezahatamiiiii,1759
17268,0,125,Out of Time,1,10+2,denisgodunov,1576,armawansyah7,1779
17269,0,31,Mate,1,10+2,armawansyah7,1779,denisgodunov,1576
17270,0,25,Resign,1,10+2,denisgodunov,1576,haribolchik,1669
17271,0,56,Mate,0,10+2,ilyadjscjd,1600,denisgodunov,1576
17272,0,104,Resign,0,10+2,denisgodunov,1576,ilyadjscjd,1600
17273,1,47,Mate,1,10+2,denisgodunov,1566,chesspina,1520
17274,1,29,Resign,0,10+2,chesspina,1530,denisgodunov,1556
17275,1,37,Resign,1,10+2,centu,1564,denisgodunov,1567
17276,1,30,Resign,0,10+2,denisgodunov,1578,blacktal1899,1534
17277,1,60,Out of Time,0,10+2,obez9,1551,denisgodunov,1568
17278,1,79,Resign,0,10+0,denisgodunov,1569,snatchpato,2101
17279,1,54,Resign,0,10+0,minimouf,1523,denisgodunov,1559
17280,1,71,Resign,1,10+0,denisgodunov,1542,massardo,1815
17281,0,32,Out of Time,0,10+5,ilyadjscjd,1600,denisgodunov,1542
17282,1,107,Mate,1,10+2,telemaque,1517,denisgodunov,1553
17283,1,70,Resign,0,10+2,denisgodunov,1565,voltimand,1536
17284,1,48,Mate,0,10+2,denisgodunov,1577,seisseisseis,1512
17285,1,53,Resign,1,10+2,billionofstars,1714,denisgodunov,1584
17286,1,75,Resign,1,10+0,denisgodunov,1578,bekely,1430
17287,1,36,Mate,0,10+0,bekely,1437,denisgodunov,1571
17288,1,61,Resign,1,10+2,denisgodunov,1559,nik_kurta,1594
17289,1,95,Mate,1,15+0,lizimari,1291,walshark,1464
17290,1,25,Resign,1,10+3,shahil2105,1657,lizimari,1301
17291,1,60,Mate,0,5+5,lizimari,1303,lekope,1889
17292,1,59,Mate,1,20+0,lizimari,1303,howard666,1223
17293,0,33,Mate,1,8+8,knight_knemesis,1418,lizimari,1303
17294,0,53,Mate,1,10+0,lizimari,1303,arpanasa,1500
17295,0,38,Mate,0,6+8,doctorplis,1431,lizimari,1312
17296,1,59,Out of Time,1,10+0,ejay,1699,lizimari,1315
17297,1,36,Resign,0,10+0,vangelis4v,1626,lizimari,1291
17298,1,60,Mate,0,10+0,lizimari,1294,xedfr,1669
17299,1,15,Resign,1,5+5,realismtr,1381,lizimari,1305
17300,1,34,Draw,0.5,5+5,lizimari,1296,mhm12,1544
17301,1,18,Resign,0,7+7,juanma206,1693,lorddaniels,1667
17302,0,3,Resign,0,4+6,oldsock,1259,juanma206,1693
17303,0,9,Mate,1,4+6,juanma206,1693,oldsock,1259
17304,1,55,Out of Time,1,4+6,custommods,1640,juanma206,1706
17305,1,38,Resign,0,8+2,juanma206,1712,willconquer,1907
17306,1,66,Resign,0,5+8,mauro0108,1621,juanma206,1703
17307,1,38,Resign,0,15+10,juanma206,1704,jposthuma,2406
17308,1,63,Resign,1,15+10,jposthuma,2406,juanma206,1704
17309,1,140,Resign,0,0+15,fil40,1549,juanma206,1697
17310,1,99,Resign,1,11+0,juanma206,1683,fabio_magagnin57,1776
17311,1,42,Resign,1,15+10,juanma206,1666,thebadfish,1872
17312,1,111,Resign,1,15+10,thebadfish,1867,juanma206,1671
17313,1,33,Resign,1,15+10,juanma206,1664,thebadfish,1883
17314,1,38,Mate,0,3+10,juanma206,1671,noobemani,1806
17315,1,45,Out of Time,1,7+2,sureyya,2041,juanma206,1674
17316,1,21,Resign,1,10+0,redsails2895,1697,juanma206,1684
17317,1,71,Mate,1,8+0,larcher91,1634,juanma206,1698
17318,1,24,Draw,0.5,1+15,sereznii,1818,juanma206,1694
17319,1,109,Draw,0.5,8+0,juanma206,1700,sakrat1,1502
17320,1,84,Resign,1,15+10,juanma206,1696,fluffyduck,1404
17321,1,29,Resign,1,5+5,valmasia3,1962,juanma206,1700
17322,1,48,Out of Time,0,8+0,juanma206,1706,rezarooodzard,1874
17323,1,28,Resign,0,8+0,rezarooodzard,1907,juanma206,1689
17324,1,41,Resign,1,5+8,kujevicpajazit,1850,juanma206,1696
17325,1,60,Mate,0,5+5,juanma206,1700,zzblesk,1991
17326,1,48,Out of Time,0,11+9,juanma206,1705,avas,1889
17327,1,49,Resign,1,10+0,juanma206,1694,procjon99,1721
17328,1,74,Out of Time,0,5+7,juanma206,1704,yusuf72,1712
17329,1,55,Resign,1,10+0,rsv,1767,juanma206,1713
17330,1,52,Resign,0,12+10,juanma206,1726,custommods,1686
17331,1,32,Resign,0,12+10,custommods,1696,juanma206,1715
17332,1,93,Mate,1,7+7,salt1963,2252,juanma206,1716
17333,1,78,Draw,0.5,7+2,halexaraujo,1791,juanma206,1714
17334,1,38,Mate,0,8+0,juanma206,1731,zinedine100,1875
17335,1,43,Resign,1,6+6,juanma206,1720,vaclavjonas,1738
17336,1,20,Mate,0,6+6,vaclavjonas,1750,juanma206,1708
17337,1,80,Resign,0,10+10,juanma206,1717,guerreiro99,1745
17338,1,94,Draw,0.5,8+0,juranune,1744,juanma206,1717
17339,1,51,Resign,1,10+8,juanma206,1708,ellelawliet1,1649
17340,0,106,Mate,0,7+5,haithmnedhal,1515,danko_25,1885
17341,0,68,Mate,0,7+5,danko_25,1885,haithmnedhal,1515
17342,0,68,Resign,0,12+7,mosaaalshammari,1710,danko_25,1885
17343,0,55,Resign,1,2+12,capsaicin1,1500,danko_25,1885
17344,0,96,Resign,0,2+12,danko_25,1885,capsaicin1,1500
17345,0,53,Resign,1,10+0,danko_25,1885,ufrason2006,1645
17346,0,34,Resign,0,10+0,ufrason2006,1645,danko_25,1885
17347,0,3,Out of Time,1,8+5,basilis,1546,danko_25,1885
17348,0,54,Resign,0,8+0,benjor,1670,danko_25,1885
17349,0,64,Resign,0,10+1,danko_25,1885,zodiac15,1500
17350,1,76,Resign,1,7+5,mikhail_riemann,1743,feelmyheat,1757
17351,1,50,Resign,0,45+15,mikhail_riemann,1754,maremmabuhaiola,1772
17352,1,84,Mate,0,10+15,kostaskoltou,1637,mikhail_riemann,1746
17353,1,47,Resign,0,10+15,pomboskate,1440,mikhail_riemann,1742
17354,1,51,Mate,1,10+15,mikhail_riemann,1738,massillo,1462
17355,1,28,Resign,1,10+15,mikhail_riemann,1733,blindhen,1487
17356,1,66,Resign,0,10+15,dac23,1579,mikhail_riemann,1726
17357,1,45,Resign,1,10+15,mikhail_riemann,1716,hambilton,1657
17358,1,73,Mate,1,10+15,mjalali66,1507,mikhail_riemann,1735
17359,1,78,Resign,0,10+15,mjalali66,1512,mikhail_riemann,1729
17360,1,82,Resign,0,10+0,mikhail_riemann,1773,vector1,1653
17361,1,13,Mate,1,10+0,mikhail_riemann,1757,evgenromanov,1874
17362,1,57,Mate,1,10+0,mikhail_riemann,1747,thefloyd,1655
17363,1,34,Mate,0,10+0,mikhail_riemann,1755,faresanta,1871
17364,1,106,Mate,0,10+0,bsaao,1732,mikhail_riemann,1743
17365,1,70,Out of Time,0,10+0,mikhail_riemann,1756,rafael_ludy,1813
17366,1,111,Out of Time,1,8+0,nacekpacek,1772,mikhail_riemann,1768
17367,1,59,Resign,1,10+15,mikhail_riemann,1762,talion90,1580
17368,1,33,Resign,1,10+15,talion90,1563,mikhail_riemann,1781
17369,1,20,Mate,0,10+15,dbg30,1522,mikhail_riemann,1776
17370,1,42,Resign,0,10+0,mikhail_riemann,1784,abel233,1904
17371,1,35,Resign,1,10+0,tejsin,2059,mikhail_riemann,1789
17372,1,24,Resign,0,10+0,mikhail_riemann,1803,divone,1744
17373,1,60,Mate,0,10+0,kazakhgm,1777,mikhail_riemann,1791
17374,1,87,Out of Time,1,10+0,aleksandrfrankevich,1803,mikhail_riemann,1803
17375,1,62,Resign,0,10+0,mikhail_riemann,1811,aletranger,1955
17376,1,52,Resign,0,10+0,mikhail_riemann,1830,mehdi____kargozari,1623
17377,1,59,Mate,1,10+0,atalay,1662,mikhail_riemann,1849
17378,1,67,Mate,1,10+0,mikhail_riemann,1832,manapbk,1941
17379,1,88,Mate,0,10+0,anatolinozka,1978,mikhail_riemann,1814
17380,1,32,Resign,0,10+0,vkmansftw,1298,zaki_ryad,1382
17381,1,19,Resign,1,10+0,zaki_ryad,1367,deveauxolivier,1440
17382,1,174,Draw,0.5,10+0,zivlou,1344,zaki_ryad,1368
17383,1,83,Resign,1,15+1,zaki_ryad,1351,caramelo1948,1465
17384,1,85,Resign,1,15+5,zaki_ryad,1344,adryy,1140
17385,1,69,Resign,1,10+0,sebastianandratpar,1607,zaki_ryad,1349
17386,1,79,Mate,1,10+0,zaki_ryad,1321,evgen_chess21,1510
17387,1,74,Mate,0,10+0,zaki_ryad,1325,petrovich1949,1644
17388,1,80,Mate,0,10+0,danilo1961,1322,zaki_ryad,1311
17389,0,101,Mate,1,15+0,zaki_ryad,1297,piamater,1500
17390,1,62,Mate,0,15+15,waeltech,1081,zaki_ryad,1290
17391,1,65,Resign,1,10+0,zaki_ryad,1277,ssnow,1280
17392,1,83,Mate,1,10+0,andresv21,1226,zaki_ryad,1293
17393,1,69,Mate,1,10+5,rojasm,1500,zaki_ryad,1299
17394,1,44,Resign,0,15+5,barbiejelic,1110,zaki_ryad,1292
17395,1,73,Resign,1,15+15,zaki_ryad,1277,maxweell,1293
17396,1,12,Resign,0,20+0,vovankrsv,1378,tigersounak,1492
17397,1,21,Resign,1,6+3,suskunkral,1580,tigersounak,1501
17398,1,30,Resign,0,10+0,tigersounak,1510,vladimirrostov,1545
17399,1,170,Mate,0,15+5,nicoscav,1344,tigersounak,1487
17400,1,47,Resign,1,15+0,tigersounak,1477,laredefa,1441
17401,1,42,Resign,0,8+4,mukrisp,1711,fl0yd,1729
17402,1,56,Mate,0,8+4,fl0yd,1742,mukrisp,1700
17403,1,27,Resign,1,5+8,josevilar,1726,mukrisp,1710
17404,1,96,Resign,1,4+6,anonimato,1779,mukrisp,1719
17405,1,101,Mate,1,6+3,mukrisp,1709,tisamene,1671
17406,1,73,Resign,0,5+8,emis2004,1696,mukrisp,1698
17407,1,33,Resign,1,5+8,mukrisp,1687,emis2004,1708
17408,1,70,Resign,0,5+8,emis2004,1720,mukrisp,1675
17409,1,31,Out of Time,1,5+8,mukrisp,1662,mr35vn,1744
17410,1,72,Out of Time,0,5+5,mukrisp,1670,vfhcbr,1764
17411,1,52,Resign,0,5+5,vfhcbr,1780,mukrisp,1656
17412,1,30,Mate,0,5+7,pablopereyra,1629,mukrisp,1645
17413,1,47,Resign,1,5+7,mukrisp,1634,pablopereyra,1641
17414,1,50,Resign,0,5+7,pablopereyra,1652,mukrisp,1623
17415,1,142,Draw,0.5,5+7,mukrisp,1622,pablopereyra,1653
17416,1,99,Resign,1,5+5,reidtardo,1738,mukrisp,1629
17417,1,64,Resign,0,20+2,barryseal767,1732,mukrisp,1615
17418,1,56,Resign,0,5+5,mukrisp,1622,huseyin48,1768
17419,1,55,Resign,1,5+5,mukrisp,1609,totoro07,1677
17420,1,55,Resign,1,10+5,mukrisp,1595,alkanna,1696
17421,1,37,Mate,1,10+5,alkanna,1688,mukrisp,1603
17422,1,68,Resign,0,10+0,mukrisp,1611,aquileni,1721
17423,1,57,Resign,1,6+10,mukrisp,1597,gunsti,1701
17424,1,42,Mate,0,6+10,gunsti,1716,mukrisp,1582
17425,1,12,Resign,0,5+8,mukrisp,1587,marisav,1786
17426,1,49,Out of Time,1,5+8,marisav,1780,mukrisp,1593
17427,1,31,Resign,1,7+5,xavixbcn,1799,mukrisp,1598
17428,1,86,Resign,0,6+6,mukrisp,1606,ferbia,1704
17429,1,100,Resign,0,10+6,mukrisp,1615,oleg-tsebro,1658
17430,1,65,Resign,1,5+8,pepejb,1731,mukrisp,1623
17431,1,79,Resign,1,5+7,mukrisp,1610,ismail141977,1691
17432,1,79,Resign,1,5+8,kalina1976,1691,mukrisp,1618
17433,1,51,Out of Time,1,5+5,mukrisp,1606,chertyvgolove,1655
17434,1,27,Mate,1,5+5,ur2ez4me,1712,mukrisp,1622
17435,1,69,Resign,1,7+6,mukrisp,1607,gggggggggggggggg123,1729
17436,1,33,Mate,1,10+6,oleg-tsebro,1655,mukrisp,1617
17437,1,55,Mate,1,10+6,mukrisp,1604,oleg-tsebro,1668
17438,1,47,Resign,1,5+8,tascelik,1759,mukrisp,1611
17439,1,66,Mate,0,5+5,m4tti,1752,mukrisp,1595
17440,1,101,Resign,1,5+8,shahin1352,1832,mukrisp,1600
17441,1,63,Resign,1,5+5,andreyssky,1665,mukrisp,1609
17442,1,63,Out of Time,1,5+8,carlos4a,1708,mukrisp,1617
17443,1,71,Mate,1,8+0,mukrisp,1603,mytilini,1688
17444,1,48,Resign,1,15+10,bahram5596,1730,mukrisp,1611
17445,1,31,Mate,1,15+10,mukrisp,1596,bahram5596,1746
17446,1,105,Resign,1,15+10,hegeweko,1775,mukrisp,1602
17447,1,41,Resign,0,8+5,mukrisp,1606,rico_bombeiro,1828
17448,1,41,Resign,1,6+8,kroqster,1807,mukrisp,1612
17449,1,63,Resign,1,10+12,tufyua,1869,mukrisp,1616
17450,1,49,Mate,1,10+0,elvis1997,2208,valdejinate,1885
17451,1,180,Resign,0,10+0,sinyelrum,2228,elvis1997,2193
17452,1,47,Resign,1,10+0,elvis1997,2187,dunkelzahn,1974
17453,1,52,Resign,0,10+0,blabluba,1879,elvis1997,2183
17454,1,47,Resign,1,10+0,elvis1997,2168,leandro_rania,2189
17455,1,29,Mate,1,10+0,elvis1997,2188,arema,1763
17456,1,68,Resign,0,10+0,ferman1462,2016,elvis1997,2180
17457,1,35,Resign,1,10+0,elvis1997,2180,giox1812,1494
17458,1,24,Resign,0,10+0,dokhotnikov,1669,elvis1997,2178
17459,1,61,Mate,1,10+0,elvis1997,2178,cheesover,1414
17460,1,71,Resign,1,5+5,elvis1997,2157,itsmagic,2355
17461,1,43,Resign,1,15+0,maxwind,2071,elvis1997,2175
17462,1,48,Resign,0,10+0,sasha_riv,1812,elvis1997,2172
17463,1,31,Mate,1,10+0,elvis1997,2169,stocksstar,1736
17464,1,25,Mate,1,10+0,elvis1997,2168,kabuto87,1650
17465,1,38,Mate,0,10+0,stylos,1614,elvis1997,2167
17466,1,15,Resign,1,10+0,elvis1997,2165,marenostrum27,1651
17467,1,50,Mate,0,10+0,sairamsandeep,1468,elvis1997,2165
17468,1,69,Out of Time,1,10+0,elvis1997,2162,narcad,1814
17469,1,20,Resign,0,15+5,jameleddine,1826,elvis1997,2159
17470,1,102,Resign,0,10+5,sonc,2065,elvis1997,2149
17471,1,83,Resign,1,10+0,edwmpg,2075,elvis1997,2165
17472,1,57,Resign,1,10+0,elvis1997,2154,edwmpg,2084
17473,1,72,Resign,0,10+0,edwmpg,2093,elvis1997,2143
17474,1,68,Resign,0,15+0,aogorek,2000,elvis1997,2135
17475,1,55,Mate,1,15+0,elvis1997,2126,aogorek,2007
17476,1,100,Draw,0.5,25+0,valera1954,2020,elvis1997,2120
17477,1,51,Resign,1,25+0,elvis1997,2109,valera1954,2028
17478,1,67,Resign,1,20+10,elvis1997,2122,adilsonconciani,1859
17479,1,42,Resign,0,30+0,aggelospaok,1810,elvis1997,2118
17480,1,88,Out of Time,0,15+0,vadik10,2105,elvis1997,2104
17481,1,84,Resign,0,30+10,nima7445675,2062,elvis1997,2090
17482,1,93,Out of Time,1,10+0,agusws,1786,elvis1997,2118
17483,1,100,Out of Time,0,10+0,elvis1997,2122,shadi-p,2446
17484,1,41,Mate,1,10+0,elvis1997,2113,ray44,1954
17485,1,56,Mate,0,10+0,dukado,1778,elvis1997,2109
17486,1,59,Resign,1,10+0,elvis1997,2099,shakes,1974
17487,1,66,Resign,0,15+0,abikhoshnavaz,1865,elvis1997,2092
17488,1,72,Out of Time,0,10+0,waywarder2,1782,peymanpenman,1602
17489,1,89,Out of Time,1,10+0,waywarder2,1767,exix,1921
17490,0,98,Mate,0,5+8,melvet,1411,albertlai431,1702
17491,1,32,Resign,1,10+0,albertlai431,1700,dknox06,1263
17492,1,37,Mate,1,10+0,thiagochess4ever,1772,albertlai431,1710
17493,1,47,Resign,1,5+5,albertlai431,1693,plab59,1834
17494,0,113,Resign,1,5+8,albertlai431,1693,dalige,1500
17495,1,45,Resign,0,10+0,tunisinov,1957,harveyg123,1923
17496,1,113,Out of Time,1,8+0,doctor61,1980,tunisinov,1967
17497,1,66,Out of Time,0,8+0,wblake66,1996,tunisinov,1955
17498,1,64,Resign,0,5+5,thenowhereman,1949,tunisinov,1957
17499,1,54,Resign,0,5+5,tunisinov,1969,thenowhereman,1938
17500,1,22,Resign,0,8+0,ivokarlovic,2058,tunisinov,1955
17501,1,73,Resign,1,8+0,tunisinov,1944,pashtunboy,1947
17502,1,51,Resign,1,5+5,tunisinov,1930,lzm994,2032
17503,1,50,Resign,0,2+10,rexlex,2004,tunisinov,1918
17504,1,46,Resign,0,10+0,odinchert,2088,tunisinov,1902
17505,1,45,Resign,0,15+5,tunisinov,1906,mohammad_rahmani_74,2161
17506,1,37,Resign,1,5+10,omikulk,2146,tunisinov,1911
17507,1,19,Resign,1,15+0,galia,1957,tunisinov,1920
17508,1,55,Resign,1,15+0,zolap,1938,tunisinov,1930
17509,1,71,Resign,1,5+5,tunisinov,1917,aiutoooooooo,2002
17510,1,64,Out of Time,0,5+6,tunisinov,1928,olegrun,1920
17511,1,36,Resign,1,15+0,siomka_gio,1954,tunisinov,1938
17512,1,10,Resign,1,15+0,siomka_gio,1941,tunisinov,1948
17513,1,3,Draw,0.5,12+3,tunisinov,1953,ankit_007,1999
17514,1,65,Mate,1,15+0,tunisinov,1952,krzysiuchess,1954
17515,1,42,Resign,1,15+0,krzysiuchess,1943,tunisinov,1963
17516,1,42,Resign,0,10+5,tunisinov,1974,iamicad,1961
17517,1,57,Resign,1,15+10,bortemerr,2035,tunisinov,1983
17518,1,85,Draw,0.5,60+0,gambit47,1972,tunisinov,1973
17519,1,70,Draw,0.5,20+2,mac2224,1973,tunisinov,1973
17520,1,140,Resign,0,15+0,tunisinov,1980,daniyal_rysaev,2085
17521,1,61,Resign,1,15+0,daniyal_rysaev,2022,tunisinov,1989
17522,1,78,Resign,0,15+0,tunisinov,2000,daniyal_rysaev,1917
17523,1,37,Mate,1,10+10,tunisinov,1991,graulsnc,1930
17524,1,79,Resign,1,10+0,turnamel,2186,tunisinov,1996
17525,1,80,Resign,0,20+0,boro-i-ramiz,1958,tunisinov,1987
17526,1,9,Mate,1,8+0,kemchik,1932,tunisinov,1989
17527,1,31,Resign,1,8+0,tunisinov,1980,kemchik,1946
17528,0,53,Mate,1,10+3,kogynuquer,1500,realpawn,1165
17529,1,62,Mate,0,10+0,benjamin1365,1464,juansnow,1513
17530,1,52,Resign,1,5+5,vinhasale,1681,juansnow,1520
17531,1,61,Resign,1,5+5,vinhasale,1674,juansnow,1528
17532,1,84,Resign,0,10+0,juansnow,1542,chirulito,1472
17533,1,81,Mate,1,45+0,shkl,1708,juansnow,1549
17534,1,25,Resign,1,35+10,juansnow,1528,sergeydianov2573,1873
17535,1,55,Resign,1,35+10,sergeydianov2573,1870,juansnow,1531
17536,1,42,Resign,0,15+10,juansnow,1538,trianovitz,1683
17537,1,67,Mate,1,10+10,silvio78,1628,juansnow,1547
17538,1,117,Resign,1,15+15,paultomasi,1754,juansnow,1553
17539,1,56,Resign,0,15+0,juansnow,1558,soric,1768
17540,1,58,Resign,1,15+0,soric,1762,juansnow,1564
17541,1,23,Resign,1,15+1,juansnow,1549,geostarsofy,1664
17542,1,98,Resign,0,10+10,juansnow,1557,hollodrijo,1664
17543,1,48,Mate,0,15+5,pankr,1607,juansnow,1543
17544,1,94,Mate,0,10+10,juansnow,1547,angelinric,1832
17545,1,49,Resign,0,10+0,juansnow,1550,longines,1927
17546,1,83,Resign,1,10+0,leonardodiolupo,1737,juansnow,1562
17547,1,36,Resign,0,7+2,juansnow,1568,jamal2400,1752
17548,1,58,Resign,0,15+10,juansnow,1572,skalamoosh,1874
17549,1,77,Mate,1,8+0,simon_kevin,1920,juansnow,1575
17550,1,39,Resign,0,8+0,juansnow,1578,simon_kevin,1916
17551,1,101,Out of Time,1,8+0,simon_kevin,1911,juansnow,1581
17552,1,111,Mate,1,19+18,gadirotbert,1728,juansnow,1588
17553,1,52,Resign,0,10+20,juansnow,1597,osama1973,1659
17554,0,30,Resign,0,15+10,guru200773,1750,tanishgup,1155
17555,1,16,Resign,0,10+5,klouis06,1857,guru200773,1734
